participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.age,participant.expiry,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.treatment,session.config.participation_fee,session.config.num_rounds,session.config.name,session.config.use_browser_bots,TucchisAuction.1.player.id_in_group,TucchisAuction.1.player.role,TucchisAuction.1.player.payoff,TucchisAuction.1.group.id_in_subsession,TucchisAuction.1.subsession.round_number,kto_old1.1.player.id_in_group,kto_old1.1.player.role,kto_old1.1.player.payoff,kto_old1.1.player.private_value,kto_old1.1.player.discounted_private_value,kto_old1.1.player.bid_amount,kto_old1.1.player.time_discount_rate,kto_old1.1.player.time_discount_percentage,kto_old1.1.player.pay_amount,kto_old1.1.player.is_buyout,kto_old1.1.player.is_winning_buyer,kto_old1.1.player.is_winning_bidder,kto_old1.1.group.id_in_subsession,kto_old1.1.group.buyout_price,kto_old1.1.group.is_sold,kto_old1.1.group.highest_bid,kto_old1.1.group.payment_price,kto_old1.1.group.num_buyout_in_group,kto_old1.1.group.num_of_group,kto_old1.1.subsession.round_number,kto_old1.1.subsession.treatment_id,kto_old1.1.subsession.delta,kto_old1.2.player.id_in_group,kto_old1.2.player.role,kto_old1.2.player.payoff,kto_old1.2.player.private_value,kto_old1.2.player.discounted_private_value,kto_old1.2.player.bid_amount,kto_old1.2.player.time_discount_rate,kto_old1.2.player.time_discount_percentage,kto_old1.2.player.pay_amount,kto_old1.2.player.is_buyout,kto_old1.2.player.is_winning_buyer,kto_old1.2.player.is_winning_bidder,kto_old1.2.group.id_in_subsession,kto_old1.2.group.buyout_price,kto_old1.2.group.is_sold,kto_old1.2.group.highest_bid,kto_old1.2.group.payment_price,kto_old1.2.group.num_buyout_in_group,kto_old1.2.group.num_of_group,kto_old1.2.subsession.round_number,kto_old1.2.subsession.treatment_id,kto_old1.2.subsession.delta,kto_old1.3.player.id_in_group,kto_old1.3.player.role,kto_old1.3.player.payoff,kto_old1.3.player.private_value,kto_old1.3.player.discounted_private_value,kto_old1.3.player.bid_amount,kto_old1.3.player.time_discount_rate,kto_old1.3.player.time_discount_percentage,kto_old1.3.player.pay_amount,kto_old1.3.player.is_buyout,kto_old1.3.player.is_winning_buyer,kto_old1.3.player.is_winning_bidder,kto_old1.3.group.id_in_subsession,kto_old1.3.group.buyout_price,kto_old1.3.group.is_sold,kto_old1.3.group.highest_bid,kto_old1.3.group.payment_price,kto_old1.3.group.num_buyout_in_group,kto_old1.3.group.num_of_group,kto_old1.3.subsession.round_number,kto_old1.3.subsession.treatment_id,kto_old1.3.subsession.delta,kto_old1.4.player.id_in_group,kto_old1.4.player.role,kto_old1.4.player.payoff,kto_old1.4.player.private_value,kto_old1.4.player.discounted_private_value,kto_old1.4.player.bid_amount,kto_old1.4.player.time_discount_rate,kto_old1.4.player.time_discount_percentage,kto_old1.4.player.pay_amount,kto_old1.4.player.is_buyout,kto_old1.4.player.is_winning_buyer,kto_old1.4.player.is_winning_bidder,kto_old1.4.group.id_in_subsession,kto_old1.4.group.buyout_price,kto_old1.4.group.is_sold,kto_old1.4.group.highest_bid,kto_old1.4.group.payment_price,kto_old1.4.group.num_buyout_in_group,kto_old1.4.group.num_of_group,kto_old1.4.subsession.round_number,kto_old1.4.subsession.treatment_id,kto_old1.4.subsession.delta,kto_old1.5.player.id_in_group,kto_old1.5.player.role,kto_old1.5.player.payoff,kto_old1.5.player.private_value,kto_old1.5.player.discounted_private_value,kto_old1.5.player.bid_amount,kto_old1.5.player.time_discount_rate,kto_old1.5.player.time_discount_percentage,kto_old1.5.player.pay_amount,kto_old1.5.player.is_buyout,kto_old1.5.player.is_winning_buyer,kto_old1.5.player.is_winning_bidder,kto_old1.5.group.id_in_subsession,kto_old1.5.group.buyout_price,kto_old1.5.group.is_sold,kto_old1.5.group.highest_bid,kto_old1.5.group.payment_price,kto_old1.5.group.num_buyout_in_group,kto_old1.5.group.num_of_group,kto_old1.5.subsession.round_number,kto_old1.5.subsession.treatment_id,kto_old1.5.subsession.delta,kto_old1.6.player.id_in_group,kto_old1.6.player.role,kto_old1.6.player.payoff,kto_old1.6.player.private_value,kto_old1.6.player.discounted_private_value,kto_old1.6.player.bid_amount,kto_old1.6.player.time_discount_rate,kto_old1.6.player.time_discount_percentage,kto_old1.6.player.pay_amount,kto_old1.6.player.is_buyout,kto_old1.6.player.is_winning_buyer,kto_old1.6.player.is_winning_bidder,kto_old1.6.group.id_in_subsession,kto_old1.6.group.buyout_price,kto_old1.6.group.is_sold,kto_old1.6.group.highest_bid,kto_old1.6.group.payment_price,kto_old1.6.group.num_buyout_in_group,kto_old1.6.group.num_of_group,kto_old1.6.subsession.round_number,kto_old1.6.subsession.treatment_id,kto_old1.6.subsession.delta,kto_old1.7.player.id_in_group,kto_old1.7.player.role,kto_old1.7.player.payoff,kto_old1.7.player.private_value,kto_old1.7.player.discounted_private_value,kto_old1.7.player.bid_amount,kto_old1.7.player.time_discount_rate,kto_old1.7.player.time_discount_percentage,kto_old1.7.player.pay_amount,kto_old1.7.player.is_buyout,kto_old1.7.player.is_winning_buyer,kto_old1.7.player.is_winning_bidder,kto_old1.7.group.id_in_subsession,kto_old1.7.group.buyout_price,kto_old1.7.group.is_sold,kto_old1.7.group.highest_bid,kto_old1.7.group.payment_price,kto_old1.7.group.num_buyout_in_group,kto_old1.7.group.num_of_group,kto_old1.7.subsession.round_number,kto_old1.7.subsession.treatment_id,kto_old1.7.subsession.delta,kto_old1.8.player.id_in_group,kto_old1.8.player.role,kto_old1.8.player.payoff,kto_old1.8.player.private_value,kto_old1.8.player.discounted_private_value,kto_old1.8.player.bid_amount,kto_old1.8.player.time_discount_rate,kto_old1.8.player.time_discount_percentage,kto_old1.8.player.pay_amount,kto_old1.8.player.is_buyout,kto_old1.8.player.is_winning_buyer,kto_old1.8.player.is_winning_bidder,kto_old1.8.group.id_in_subsession,kto_old1.8.group.buyout_price,kto_old1.8.group.is_sold,kto_old1.8.group.highest_bid,kto_old1.8.group.payment_price,kto_old1.8.group.num_buyout_in_group,kto_old1.8.group.num_of_group,kto_old1.8.subsession.round_number,kto_old1.8.subsession.treatment_id,kto_old1.8.subsession.delta,kto_old1.9.player.id_in_group,kto_old1.9.player.role,kto_old1.9.player.payoff,kto_old1.9.player.private_value,kto_old1.9.player.discounted_private_value,kto_old1.9.player.bid_amount,kto_old1.9.player.time_discount_rate,kto_old1.9.player.time_discount_percentage,kto_old1.9.player.pay_amount,kto_old1.9.player.is_buyout,kto_old1.9.player.is_winning_buyer,kto_old1.9.player.is_winning_bidder,kto_old1.9.group.id_in_subsession,kto_old1.9.group.buyout_price,kto_old1.9.group.is_sold,kto_old1.9.group.highest_bid,kto_old1.9.group.payment_price,kto_old1.9.group.num_buyout_in_group,kto_old1.9.group.num_of_group,kto_old1.9.subsession.round_number,kto_old1.9.subsession.treatment_id,kto_old1.9.subsession.delta,kto_old1.10.player.id_in_group,kto_old1.10.player.role,kto_old1.10.player.payoff,kto_old1.10.player.private_value,kto_old1.10.player.discounted_private_value,kto_old1.10.player.bid_amount,kto_old1.10.player.time_discount_rate,kto_old1.10.player.time_discount_percentage,kto_old1.10.player.pay_amount,kto_old1.10.player.is_buyout,kto_old1.10.player.is_winning_buyer,kto_old1.10.player.is_winning_bidder,kto_old1.10.group.id_in_subsession,kto_old1.10.group.buyout_price,kto_old1.10.group.is_sold,kto_old1.10.group.highest_bid,kto_old1.10.group.payment_price,kto_old1.10.group.num_buyout_in_group,kto_old1.10.group.num_of_group,kto_old1.10.subsession.round_number,kto_old1.10.subsession.treatment_id,kto_old1.10.subsession.delta,kto_old1.11.player.id_in_group,kto_old1.11.player.role,kto_old1.11.player.payoff,kto_old1.11.player.private_value,kto_old1.11.player.discounted_private_value,kto_old1.11.player.bid_amount,kto_old1.11.player.time_discount_rate,kto_old1.11.player.time_discount_percentage,kto_old1.11.player.pay_amount,kto_old1.11.player.is_buyout,kto_old1.11.player.is_winning_buyer,kto_old1.11.player.is_winning_bidder,kto_old1.11.group.id_in_subsession,kto_old1.11.group.buyout_price,kto_old1.11.group.is_sold,kto_old1.11.group.highest_bid,kto_old1.11.group.payment_price,kto_old1.11.group.num_buyout_in_group,kto_old1.11.group.num_of_group,kto_old1.11.subsession.round_number,kto_old1.11.subsession.treatment_id,kto_old1.11.subsession.delta,kto_old1.12.player.id_in_group,kto_old1.12.player.role,kto_old1.12.player.payoff,kto_old1.12.player.private_value,kto_old1.12.player.discounted_private_value,kto_old1.12.player.bid_amount,kto_old1.12.player.time_discount_rate,kto_old1.12.player.time_discount_percentage,kto_old1.12.player.pay_amount,kto_old1.12.player.is_buyout,kto_old1.12.player.is_winning_buyer,kto_old1.12.player.is_winning_bidder,kto_old1.12.group.id_in_subsession,kto_old1.12.group.buyout_price,kto_old1.12.group.is_sold,kto_old1.12.group.highest_bid,kto_old1.12.group.payment_price,kto_old1.12.group.num_buyout_in_group,kto_old1.12.group.num_of_group,kto_old1.12.subsession.round_number,kto_old1.12.subsession.treatment_id,kto_old1.12.subsession.delta,kto_old1.13.player.id_in_group,kto_old1.13.player.role,kto_old1.13.player.payoff,kto_old1.13.player.private_value,kto_old1.13.player.discounted_private_value,kto_old1.13.player.bid_amount,kto_old1.13.player.time_discount_rate,kto_old1.13.player.time_discount_percentage,kto_old1.13.player.pay_amount,kto_old1.13.player.is_buyout,kto_old1.13.player.is_winning_buyer,kto_old1.13.player.is_winning_bidder,kto_old1.13.group.id_in_subsession,kto_old1.13.group.buyout_price,kto_old1.13.group.is_sold,kto_old1.13.group.highest_bid,kto_old1.13.group.payment_price,kto_old1.13.group.num_buyout_in_group,kto_old1.13.group.num_of_group,kto_old1.13.subsession.round_number,kto_old1.13.subsession.treatment_id,kto_old1.13.subsession.delta,kto_old1.14.player.id_in_group,kto_old1.14.player.role,kto_old1.14.player.payoff,kto_old1.14.player.private_value,kto_old1.14.player.discounted_private_value,kto_old1.14.player.bid_amount,kto_old1.14.player.time_discount_rate,kto_old1.14.player.time_discount_percentage,kto_old1.14.player.pay_amount,kto_old1.14.player.is_buyout,kto_old1.14.player.is_winning_buyer,kto_old1.14.player.is_winning_bidder,kto_old1.14.group.id_in_subsession,kto_old1.14.group.buyout_price,kto_old1.14.group.is_sold,kto_old1.14.group.highest_bid,kto_old1.14.group.payment_price,kto_old1.14.group.num_buyout_in_group,kto_old1.14.group.num_of_group,kto_old1.14.subsession.round_number,kto_old1.14.subsession.treatment_id,kto_old1.14.subsession.delta,kto_old1.15.player.id_in_group,kto_old1.15.player.role,kto_old1.15.player.payoff,kto_old1.15.player.private_value,kto_old1.15.player.discounted_private_value,kto_old1.15.player.bid_amount,kto_old1.15.player.time_discount_rate,kto_old1.15.player.time_discount_percentage,kto_old1.15.player.pay_amount,kto_old1.15.player.is_buyout,kto_old1.15.player.is_winning_buyer,kto_old1.15.player.is_winning_bidder,kto_old1.15.group.id_in_subsession,kto_old1.15.group.buyout_price,kto_old1.15.group.is_sold,kto_old1.15.group.highest_bid,kto_old1.15.group.payment_price,kto_old1.15.group.num_buyout_in_group,kto_old1.15.group.num_of_group,kto_old1.15.subsession.round_number,kto_old1.15.subsession.treatment_id,kto_old1.15.subsession.delta,kto_old1.16.player.id_in_group,kto_old1.16.player.role,kto_old1.16.player.payoff,kto_old1.16.player.private_value,kto_old1.16.player.discounted_private_value,kto_old1.16.player.bid_amount,kto_old1.16.player.time_discount_rate,kto_old1.16.player.time_discount_percentage,kto_old1.16.player.pay_amount,kto_old1.16.player.is_buyout,kto_old1.16.player.is_winning_buyer,kto_old1.16.player.is_winning_bidder,kto_old1.16.group.id_in_subsession,kto_old1.16.group.buyout_price,kto_old1.16.group.is_sold,kto_old1.16.group.highest_bid,kto_old1.16.group.payment_price,kto_old1.16.group.num_buyout_in_group,kto_old1.16.group.num_of_group,kto_old1.16.subsession.round_number,kto_old1.16.subsession.treatment_id,kto_old1.16.subsession.delta,kto_old1.17.player.id_in_group,kto_old1.17.player.role,kto_old1.17.player.payoff,kto_old1.17.player.private_value,kto_old1.17.player.discounted_private_value,kto_old1.17.player.bid_amount,kto_old1.17.player.time_discount_rate,kto_old1.17.player.time_discount_percentage,kto_old1.17.player.pay_amount,kto_old1.17.player.is_buyout,kto_old1.17.player.is_winning_buyer,kto_old1.17.player.is_winning_bidder,kto_old1.17.group.id_in_subsession,kto_old1.17.group.buyout_price,kto_old1.17.group.is_sold,kto_old1.17.group.highest_bid,kto_old1.17.group.payment_price,kto_old1.17.group.num_buyout_in_group,kto_old1.17.group.num_of_group,kto_old1.17.subsession.round_number,kto_old1.17.subsession.treatment_id,kto_old1.17.subsession.delta,kto_old1.18.player.id_in_group,kto_old1.18.player.role,kto_old1.18.player.payoff,kto_old1.18.player.private_value,kto_old1.18.player.discounted_private_value,kto_old1.18.player.bid_amount,kto_old1.18.player.time_discount_rate,kto_old1.18.player.time_discount_percentage,kto_old1.18.player.pay_amount,kto_old1.18.player.is_buyout,kto_old1.18.player.is_winning_buyer,kto_old1.18.player.is_winning_bidder,kto_old1.18.group.id_in_subsession,kto_old1.18.group.buyout_price,kto_old1.18.group.is_sold,kto_old1.18.group.highest_bid,kto_old1.18.group.payment_price,kto_old1.18.group.num_buyout_in_group,kto_old1.18.group.num_of_group,kto_old1.18.subsession.round_number,kto_old1.18.subsession.treatment_id,kto_old1.18.subsession.delta,kto_old1.19.player.id_in_group,kto_old1.19.player.role,kto_old1.19.player.payoff,kto_old1.19.player.private_value,kto_old1.19.player.discounted_private_value,kto_old1.19.player.bid_amount,kto_old1.19.player.time_discount_rate,kto_old1.19.player.time_discount_percentage,kto_old1.19.player.pay_amount,kto_old1.19.player.is_buyout,kto_old1.19.player.is_winning_buyer,kto_old1.19.player.is_winning_bidder,kto_old1.19.group.id_in_subsession,kto_old1.19.group.buyout_price,kto_old1.19.group.is_sold,kto_old1.19.group.highest_bid,kto_old1.19.group.payment_price,kto_old1.19.group.num_buyout_in_group,kto_old1.19.group.num_of_group,kto_old1.19.subsession.round_number,kto_old1.19.subsession.treatment_id,kto_old1.19.subsession.delta,kto_old1.20.player.id_in_group,kto_old1.20.player.role,kto_old1.20.player.payoff,kto_old1.20.player.private_value,kto_old1.20.player.discounted_private_value,kto_old1.20.player.bid_amount,kto_old1.20.player.time_discount_rate,kto_old1.20.player.time_discount_percentage,kto_old1.20.player.pay_amount,kto_old1.20.player.is_buyout,kto_old1.20.player.is_winning_buyer,kto_old1.20.player.is_winning_bidder,kto_old1.20.group.id_in_subsession,kto_old1.20.group.buyout_price,kto_old1.20.group.is_sold,kto_old1.20.group.highest_bid,kto_old1.20.group.payment_price,kto_old1.20.group.num_buyout_in_group,kto_old1.20.group.num_of_group,kto_old1.20.subsession.round_number,kto_old1.20.subsession.treatment_id,kto_old1.20.subsession.delta
1,pdh5rvb5,916,0,162,162,kto_old1,FinalResults,2023-01-27 02:06:23.412755,1,,,1350.0,,,3in7onqq,,,,,0,1.0,2,1000.0,20,kto_old1,0,1,,0.0,1,1,1,,240.0,980.0,980.0,,1.0,100,240.0,999,1,0,1,740.0,1,,,1,4,1,5,0.2,1,,80.0,820.0,164.0,,0.2,20,80.0,999,1,0,1,740.0,1,,,1,2,2,20,0.2,1,,0.0,280.0,56.0,,0.2,20,-460.0,1,0,0,1,740.0,1,,,2,4,3,12,0.2,1,,540.0,640.0,640.0,640.0,1.0,100,100.0,1,0,1,1,740.0,0,640.0,100.0,0,2,4,10,0.2,1,,0.0,460.0,92.0,,0.2,20,-280.0,1,0,0,1,740.0,1,,,1,4,5,13,0.2,1,,0.0,500.0,100.0,,0.2,20,-240.0,1,0,0,1,740.0,1,,,1,2,6,16,0.2,1,,0.0,610.0,610.0,,1.0,100,-130.0,1,0,0,1,740.0,1,,,2,4,7,3,0.2,1,,0.0,100.0,20.0,,0.2,20,-640.0,1,0,0,1,740.0,1,,,1,2,8,17,0.2,1,,0.0,110.0,110.0,,1.0,100,-630.0,1,0,0,1,740.0,1,,,1,4,9,1,0.2,1,,0.0,320.0,64.0,,0.2,20,-420.0,1,0,0,1,740.0,1,,,1,2,10,18,0.2,1,,50.0,790.0,790.0,,1.0,100,50.0,999,1,0,1,740.0,1,,,2,4,11,4,0.2,1,,0.0,560.0,560.0,560.0,1.0,100,0.0,1,0,0,1,740.0,0,700.0,560.0,0,2,12,9,0.2,1,,0.0,350.0,350.0,,1.0,100,-390.0,1,0,0,1,740.0,1,,,2,4,13,2,0.2,1,,50.0,790.0,158.0,,0.2,20,50.0,999,1,0,1,740.0,1,,,1,2,14,19,0.2,1,,0.0,220.0,44.0,44.0,0.2,20,0.0,1,0,0,1,740.0,0,154.0,125.0,0,4,15,14,0.2,1,,30.0,770.0,154.0,,0.2,20,30.0,999,1,0,1,740.0,1,,,1,4,16,15,0.2,1,,360.0,430.0,430.0,430.0,1.0,100,70.0,1,0,1,1,740.0,0,430.0,70.0,0,2,17,8,0.2,1,,0.0,70.0,70.0,70.0,1.0,100,0.0,1,0,0,1,740.0,0,850.0,70.0,0,2,18,7,0.2,1,,0.0,30.0,30.0,30.0,1.0,100,0.0,1,0,0,1,740.0,0,560.0,30.0,0,2,19,6,0.2,1,,0.0,240.0,48.0,,0.2,20,-500.0,1,0,0,1,740.0,1,,,1,4,20,11,0.2
2,huuy3c30,911,0,162,162,kto_old1,FinalResults,2023-01-27 02:06:27.781233,1,,,1410.0,,,3in7onqq,,,,,0,1.0,2,1000.0,20,kto_old1,0,2,,0.0,1,1,2,,0.0,460.0,460.0,,1.0,100,-280.0,1,0,0,5,740.0,1,,,2,4,1,5,0.2,2,,0.0,500.0,100.0,,0.2,20,-240.0,1,0,0,7,740.0,1,,,1,2,2,20,0.2,2,,0.0,350.0,70.0,,0.2,20,-390.0,1,0,0,3,740.0,1,,,2,4,3,12,0.2,2,,0.0,100.0,100.0,100.0,1.0,100,0.0,1,0,0,1,740.0,0,640.0,100.0,0,2,4,10,0.2,2,,0.0,240.0,48.0,,0.2,20,-500.0,1,0,0,4,740.0,1,,,1,4,5,13,0.2,2,,0.0,430.0,86.0,86.0,0.2,20,0.0,1,0,0,13,740.0,0,100.0,86.0,0,2,6,16,0.2,2,,50.0,790.0,790.0,,1.0,100,50.0,999,1,0,3,740.0,1,,,2,4,7,3,0.2,2,,50.0,790.0,158.0,,0.2,20,50.0,999,1,0,1,740.0,1,,,1,2,8,17,0.2,2,,100.0,840.0,840.0,,1.0,100,100.0,999,1,0,1,740.0,1,,,1,4,9,1,0.2,2,,80.0,820.0,164.0,,0.2,20,80.0,999,1,0,3,740.0,1,,,1,2,10,18,0.2,2,,0.0,980.0,980.0,,1.0,100,240.0,999,0,0,4,740.0,1,,,2,4,11,4,0.2,2,,0.0,30.0,30.0,30.0,1.0,100,0.0,1,0,0,13,740.0,0,560.0,30.0,0,2,12,9,0.2,2,,0.0,610.0,610.0,,1.0,100,-130.0,1,0,0,2,740.0,1,,,1,4,13,2,0.2,2,,0.0,320.0,64.0,,0.2,20,-420.0,1,0,0,5,740.0,1,,,1,2,14,19,0.2,2,,30.0,770.0,154.0,,0.2,20,30.0,999,1,0,5,740.0,1,,,1,4,15,14,0.2,2,,0.0,220.0,44.0,,0.2,20,-520.0,1,0,0,6,740.0,1,,,1,4,16,15,0.2,2,,0.0,70.0,70.0,70.0,1.0,100,0.0,1,0,0,9,740.0,0,420.0,70.0,0,2,17,8,0.2,2,,570.0,640.0,640.0,640.0,1.0,100,70.0,1,0,1,5,740.0,0,640.0,70.0,0,2,18,7,0.2,2,,530.0,560.0,560.0,560.0,1.0,100,30.0,1,0,1,1,740.0,0,560.0,30.0,0,2,19,6,0.2,2,,0.0,110.0,22.0,,0.2,20,-630.0,1,0,0,2,740.0,1,,,1,4,20,11,0.2
3,wey75a48,903,0,162,162,kto_old1,FinalResults,2023-01-27 02:06:31.949630,1,,,1430.0,,,3in7onqq,,,,,0,1.0,2,1000.0,20,kto_old1,0,3,,0.0,1,1,3,,0.0,590.0,590.0,,1.0,100,-150.0,1,0,0,2,740.0,1,,,1,4,1,5,0.2,1,,80.0,820.0,164.0,,0.2,20,80.0,999,1,0,2,740.0,1,,,1,2,2,20,0.2,3,,0.0,750.0,150.0,,0.2,20,10.0,999,0,0,6,740.0,1,,,2,4,3,12,0.2,1,,140.0,640.0,640.0,540.0,1.0,100,500.0,1,0,1,2,740.0,0,540.0,500.0,0,2,4,10,0.2,3,,30.0,770.0,154.0,,0.2,20,30.0,999,1,0,1,740.0,1,,,1,4,5,13,0.2,1,,0.0,500.0,100.0,80.0,0.2,20,0.0,1,0,0,2,740.0,0,86.0,80.0,0,2,6,16,0.2,3,,240.0,980.0,980.0,,1.0,100,240.0,999,1,0,5,740.0,1,,,2,4,7,3,0.2,1,,0.0,100.0,20.0,18.0,0.2,20,0.0,1,0,0,2,740.0,0,158.0,18.0,0,2,8,17,0.2,3,,0.0,460.0,460.0,,1.0,100,-280.0,1,0,0,1,740.0,1,,,1,4,9,1,0.2,1,,0.0,320.0,64.0,,0.2,20,-420.0,1,0,0,2,740.0,1,,,1,2,10,18,0.2,3,,0.0,110.0,110.0,,1.0,100,-630.0,1,0,0,7,740.0,1,,,2,4,11,4,0.2,1,,530.0,560.0,560.0,540.0,1.0,100,30.0,1,0,1,2,740.0,0,540.0,30.0,0,2,12,9,0.2,3,,0.0,280.0,280.0,,1.0,100,-460.0,1,0,0,3,740.0,1,,,1,4,13,2,0.2,1,,50.0,790.0,158.0,,0.2,20,50.0,999,1,0,2,740.0,1,,,1,2,14,19,0.2,3,,0.0,610.0,122.0,,0.2,20,-130.0,1,0,0,3,740.0,1,,,1,4,15,14,0.2,3,,0.0,350.0,70.0,,0.2,20,-390.0,1,0,0,5,740.0,1,,,1,4,16,15,0.2,1,,360.0,430.0,430.0,415.0,1.0,100,70.0,1,0,1,2,740.0,0,415.0,70.0,0,2,17,8,0.2,1,,0.0,70.0,70.0,,1.0,100,-670.0,1,0,0,2,740.0,1,,,1,2,18,7,0.2,1,,0.0,30.0,30.0,30.0,1.0,100,0.0,1,0,0,2,740.0,0,800.0,30.0,0,2,19,6,0.2,3,,0.0,240.0,48.0,,0.2,20,-500.0,1,0,0,4,740.0,1,,,1,4,20,11,0.2
4,44ylzdrr,919,0,162,162,kto_old1,FinalResults,2023-01-27 02:06:55.377887,1,,,1016.0,,,3in7onqq,,,,,0,1.0,2,1000.0,20,kto_old1,0,4,,0.0,1,1,4,,0.0,450.0,450.0,,1.0,100,-290.0,1,0,0,5,740.0,1,,,2,4,1,5,0.2,2,,0.0,500.0,100.0,,0.2,20,-240.0,1,0,0,6,740.0,1,,,1,2,2,20,0.2,4,,0.0,770.0,154.0,,0.2,20,30.0,999,0,0,1,740.0,1,,,2,4,3,12,0.2,2,,0.0,100.0,100.0,100.0,1.0,100,0.0,1,0,0,10,740.0,0,640.0,100.0,0,2,4,10,0.2,4,,0.0,240.0,48.0,,0.2,20,-500.0,1,0,0,2,740.0,1,,,1,4,5,13,0.2,2,,6.0,430.0,86.0,100.0,0.2,20,80.0,1,0,1,12,740.0,0,100.0,80.0,0,2,6,16,0.2,4,,0.0,190.0,190.0,,1.0,100,-550.0,1,0,0,3,740.0,1,,,2,4,7,3,0.2,2,,50.0,790.0,158.0,,0.2,20,50.0,999,1,0,14,740.0,1,,,1,2,8,17,0.2,4,,0.0,280.0,280.0,,1.0,100,-460.0,1,0,0,1,740.0,1,,,1,4,9,1,0.2,2,,80.0,820.0,164.0,,0.2,20,80.0,999,1,0,2,740.0,1,,,1,2,10,18,0.2,4,,0.0,660.0,660.0,,1.0,100,-80.0,1,0,0,4,740.0,1,,,2,4,11,4,0.2,2,,0.0,30.0,30.0,100.0,1.0,100,0.0,1,0,0,8,740.0,0,560.0,100.0,0,2,12,9,0.2,4,,240.0,980.0,980.0,,1.0,100,240.0,999,1,0,2,740.0,1,,,1,4,13,2,0.2,2,,0.0,320.0,64.0,,0.2,20,-420.0,1,0,0,4,740.0,1,,,1,2,14,19,0.2,4,,0.0,350.0,70.0,,0.2,20,-390.0,1,0,0,3,740.0,1,,,1,4,15,14,0.2,4,,0.0,610.0,122.0,,0.2,20,-130.0,1,0,0,4,740.0,1,,,2,4,16,15,0.2,2,,0.0,70.0,70.0,100.0,1.0,100,0.0,1,0,0,6,740.0,0,452.0,100.0,0,2,17,8,0.2,2,,100.0,840.0,840.0,,1.0,100,100.0,999,1,0,4,740.0,1,,,1,2,18,7,0.2,2,,530.0,560.0,560.0,800.0,1.0,100,30.0,1,0,1,2,740.0,0,800.0,30.0,0,2,19,6,0.2,4,,10.0,750.0,150.0,,0.2,20,10.0,999,1,0,7,740.0,1,,,1,4,20,11,0.2
5,94849pi8,904,0,162,162,kto_old1,FinalResults,2023-01-27 02:06:56.377910,1,,,1405.0,,,3in7onqq,,,,,0,1.0,2,1000.0,20,kto_old1,0,5,,0.0,1,1,1,,240.0,980.0,980.0,,1.0,100,240.0,999,1,0,2,740.0,1,,,1,4,1,5,0.2,1,,0.0,820.0,164.0,,0.2,20,80.0,999,0,0,3,740.0,1,,,2,2,2,20,0.2,1,,0.0,280.0,56.0,,0.2,20,-460.0,1,0,0,2,740.0,1,,,3,4,3,12,0.2,1,,540.0,640.0,640.0,640.0,1.0,100,100.0,1,0,1,3,740.0,0,640.0,100.0,0,2,4,10,0.2,1,,0.0,460.0,92.0,,0.2,20,-280.0,1,0,0,2,740.0,1,,,1,4,5,13,0.2,1,,15.0,500.0,100.0,101.0,0.2,20,85.0,1,0,1,3,740.0,0,101.0,85.0,0,2,6,16,0.2,1,,0.0,610.0,610.0,,1.0,100,-130.0,1,0,0,2,740.0,1,,,2,4,7,3,0.2,1,,0.0,100.0,20.0,,0.2,20,-640.0,1,0,0,3,740.0,1,,,1,2,8,17,0.2,1,,0.0,110.0,110.0,,1.0,100,-630.0,1,0,0,2,740.0,1,,,1,4,9,1,0.2,1,,0.0,320.0,64.0,,0.2,20,-420.0,1,0,0,3,740.0,1,,,1,2,10,18,0.2,1,,0.0,790.0,790.0,,1.0,100,50.0,999,0,0,2,740.0,1,,,3,4,11,4,0.2,1,,530.0,560.0,560.0,561.0,1.0,100,30.0,1,0,1,3,740.0,0,561.0,30.0,0,2,12,9,0.2,1,,0.0,350.0,350.0,,1.0,100,-390.0,1,0,0,2,740.0,1,,,1,4,13,2,0.2,1,,50.0,790.0,158.0,,0.2,20,50.0,999,1,0,3,740.0,1,,,1,2,14,19,0.2,1,,0.0,220.0,44.0,,0.2,20,-520.0,1,0,0,2,740.0,1,,,1,4,15,14,0.2,1,,30.0,770.0,154.0,,0.2,20,30.0,999,1,0,2,740.0,1,,,1,4,16,15,0.2,1,,0.0,430.0,430.0,431.0,1.0,100,430.0,1,0,1,3,740.0,0,431.0,430.0,0,2,17,8,0.2,1,,0.0,70.0,70.0,71.0,1.0,100,0.0,1,0,0,3,740.0,0,640.0,71.0,0,2,18,7,0.2,1,,0.0,30.0,30.0,31.0,1.0,100,0.0,1,0,0,3,740.0,0,800.0,31.0,0,2,19,6,0.2,1,,0.0,240.0,48.0,,0.2,20,-500.0,1,0,0,2,740.0,1,,,1,4,20,11,0.2
